,datas,termos,id,posição
5463,2022-05-15,outlet fila,br.com.zattini,10.0
5464,2022-05-15,outlet fila,com.farfetch.farfetchshop,49.0
5465,2022-05-15,outlet fila,com.mobfiq.offpremium,24.0
5466,2022-05-15,outlet fila,com.privalia.br,3.0
5467,2022-05-15,outlet forum,amaro.amaroandroid,28.0
5468,2022-05-15,outlet forum,br.com.dafiti,7.0
5469,2022-05-15,outlet forum,br.com.zattini,6.0
5470,2022-05-15,outlet forum,com.farfetch.farfetchshop,35.0
5471,2022-05-15,outlet forum,com.mobfiq.offpremium,5.0
5472,2022-05-15,outlet forum,com.privalia.br,1.0
5473,2022-05-15,outlet granado,amaro.amaroandroid,32.0
5474,2022-05-15,outlet granado,br.com.dafiti,
5475,2022-05-15,outlet granado,br.com.zattini,20.0
5476,2022-05-15,outlet granado,com.farfetch.farfetchshop,60.0
5477,2022-05-15,outlet granado,com.mobfiq.offpremium,12.0
5478,2022-05-15,outlet granado,com.privalia.br,3.0
5479,2022-05-15,outlet hugo boss,amaro.amaroandroid,41.0
5480,2022-05-15,outlet hugo boss,br.com.dafiti,9.0
5481,2022-05-15,outlet hugo boss,br.com.zattini,14.0
5482,2022-05-15,outlet hugo boss,com.farfetch.farfetchshop,20.0
5483,2022-05-15,outlet hugo boss,com.mobfiq.offpremium,10.0
5484,2022-05-15,outlet hugo boss,com.privalia.br,2.0
5485,2022-05-15,outlet intuição,amaro.amaroandroid,9.0
5486,2022-05-15,outlet intuição,br.com.dafiti,4.0
5487,2022-05-15,outlet intuição,br.com.zattini,5.0
5488,2022-05-15,outlet intuição,com.farfetch.farfetchshop,23.0
5489,2022-05-15,outlet intuição,com.mobfiq.offpremium,13.0
5490,2022-05-15,outlet intuição,com.privalia.br,1.0
5491,2022-05-15,outlet javali,amaro.amaroandroid,
5492,2022-05-15,outlet javali,br.com.dafiti,
5493,2022-05-15,outlet javali,br.com.zattini,
5494,2022-05-15,outlet javali,com.farfetch.farfetchshop,
5495,2022-05-15,outlet javali,com.mobfiq.offpremium,
5496,2022-05-15,outlet javali,com.privalia.br,
5497,2022-05-15,outlet lacoste,amaro.amaroandroid,48.0
5498,2022-05-15,outlet lacoste,br.com.dafiti,6.0
5499,2022-05-15,outlet lacoste,br.com.zattini,14.0
5500,2022-05-15,outlet lacoste,com.farfetch.farfetchshop,40.0
5501,2022-05-15,outlet lacoste,com.mobfiq.offpremium,27.0
5502,2022-05-15,outlet lacoste,com.privalia.br,3.0
5503,2022-05-15,outlet michael kors,amaro.amaroandroid,45.0
5504,2022-05-15,outlet michael kors,br.com.dafiti,
5505,2022-05-15,outlet michael kors,br.com.zattini,13.0
5506,2022-05-15,outlet michael kors,com.farfetch.farfetchshop,12.0
5507,2022-05-15,outlet michael kors,com.mobfiq.offpremium,3.0
5508,2022-05-15,outlet michael kors,com.privalia.br,9.0
5509,2022-05-15,outlet morena rosa,amaro.amaroandroid,17.0
5510,2022-05-15,outlet morena rosa,br.com.dafiti,6.0
5511,2022-05-15,outlet morena rosa,br.com.zattini,5.0
5512,2022-05-15,outlet morena rosa,com.farfetch.farfetchshop,34.0
5513,2022-05-15,outlet morena rosa,com.mobfiq.offpremium,7.0
5514,2022-05-15,outlet morena rosa,com.privalia.br,1.0
5515,2022-05-15,outlet mr kitsch,amaro.amaroandroid,34.0
5516,2022-05-15,outlet mr kitsch,br.com.dafiti,2.0
5517,2022-05-15,outlet mr kitsch,br.com.zattini,6.0
5518,2022-05-15,outlet mr kitsch,com.farfetch.farfetchshop,35.0
5519,2022-05-15,outlet mr kitsch,com.mobfiq.offpremium,25.0
5520,2022-05-15,outlet mr kitsch,com.privalia.br,1.0
5521,2022-05-15,outlet nike,amaro.amaroandroid,23.0
5522,2022-05-15,outlet nike,br.com.dafiti,11.0
5523,2022-05-15,outlet nike,br.com.zattini,13.0
5524,2022-05-15,outlet nike,com.farfetch.farfetchshop,24.0
5525,2022-05-15,outlet nike,com.mobfiq.offpremium,46.0
5526,2022-05-15,outlet nike,com.privalia.br,4.0
5527,2022-05-15,outlet perlatto,amaro.amaroandroid,76.0
5528,2022-05-15,outlet perlatto,br.com.dafiti,2.0
5529,2022-05-15,outlet perlatto,br.com.zattini,6.0
5530,2022-05-15,outlet perlatto,com.farfetch.farfetchshop,52.0
5531,2022-05-15,outlet perlatto,com.mobfiq.offpremium,14.0
5532,2022-05-15,outlet perlatto,com.privalia.br,1.0
5533,2022-05-15,outlet premium,amaro.amaroandroid,51.0
5534,2022-05-15,outlet premium,br.com.dafiti,12.0
5535,2022-05-15,outlet premium,br.com.zattini,11.0
5536,2022-05-15,outlet premium,com.farfetch.farfetchshop,25.0
5537,2022-05-15,outlet premium,com.mobfiq.offpremium,3.0
5538,2022-05-15,outlet premium,com.privalia.br,6.0
5539,2022-05-15,outlet samsonite,amaro.amaroandroid,
5540,2022-05-15,outlet samsonite,br.com.dafiti,
5541,2022-05-15,outlet samsonite,br.com.zattini,13.0
5542,2022-05-15,outlet samsonite,com.farfetch.farfetchshop,35.0
5543,2022-05-15,outlet samsonite,com.mobfiq.offpremium,7.0
5544,2022-05-15,outlet samsonite,com.privalia.br,2.0
5545,2022-05-15,outlet tracta,amaro.amaroandroid,29.0
5546,2022-05-15,outlet tracta,br.com.dafiti,
5547,2022-05-15,outlet tracta,br.com.zattini,19.0
5548,2022-05-15,outlet tracta,com.mobfiq.offpremium,4.0
5549,2022-05-15,outlet tracta,com.privalia.br,2.0
5550,2022-05-15,outlet triton,amaro.amaroandroid,36.0
5551,2022-05-15,outlet triton,br.com.dafiti,6.0
5552,2022-05-15,outlet triton,br.com.zattini,10.0
5553,2022-05-15,outlet triton,com.farfetch.farfetchshop,29.0
5554,2022-05-15,outlet triton,com.mobfiq.offpremium,7.0
5555,2022-05-15,outlet triton,com.privalia.br,1.0
5556,2022-05-15,outlet umbro,amaro.amaroandroid,66.0
5557,2022-05-15,outlet umbro,br.com.dafiti,8.0
5558,2022-05-15,outlet umbro,br.com.zattini,11.0
5559,2022-05-15,outlet umbro,com.farfetch.farfetchshop,32.0
5560,2022-05-15,outlet umbro,com.mobfiq.offpremium,33.0
5561,2022-05-15,outlet umbro,com.privalia.br,3.0
5562,2022-05-15,outlet west coast,br.com.dafiti,17.0
5563,2022-05-15,outlet west coast,com.farfetch.farfetchshop,10.0
5564,2022-05-15,outlet west coast,com.privalia.br,4.0
5565,2022-05-15,outlet wrangler,amaro.amaroandroid,61.0
5566,2022-05-15,outlet wrangler,br.com.dafiti,
5567,2022-05-15,outlet wrangler,br.com.zattini,26.0
5568,2022-05-15,outlet wrangler,com.farfetch.farfetchshop,34.0
5569,2022-05-15,outlet wrangler,com.mobfiq.offpremium,11.0
5570,2022-05-15,outlet wrangler,com.privalia.br,2.0
5571,2022-05-15,privalia,amaro.amaroandroid,17.0
5572,2022-05-15,privalia,br.com.dafiti,4.0
5573,2022-05-15,privalia,br.com.zattini,3.0
5574,2022-05-15,privalia,com.farfetch.farfetchshop,34.0
5575,2022-05-15,privalia,com.mobfiq.offpremium,12.0
5576,2022-05-15,privalia,com.privalia.br,1.0
5577,2022-05-15,privalia br,amaro.amaroandroid,16.0
5578,2022-05-15,privalia br,br.com.dafiti,3.0
5579,2022-05-15,privalia br,br.com.zattini,4.0
5580,2022-05-15,privalia br,com.farfetch.farfetchshop,
5581,2022-05-15,privalia br,com.mobfiq.offpremium,14.0
5582,2022-05-15,privalia br,com.privalia.br,1.0
5583,2022-05-15,roupas de marca,amaro.amaroandroid,10.0
5584,2022-05-15,roupas de marca,br.com.dafiti,3.0
5585,2022-05-15,roupas de marca,br.com.zattini,1.0
5586,2022-05-15,roupas de marca,com.farfetch.farfetchshop,14.0
5587,2022-05-15,roupas de marca,com.mobfiq.offpremium,45.0
5588,2022-05-15,roupas de marca,com.privalia.br,4.0
5589,2022-05-14,adidas,amaro.amaroandroid,51.0
5590,2022-05-14,adidas,br.com.dafiti,13.0
5591,2022-05-14,adidas,br.com.zattini,123.0
5592,2022-05-14,adidas,com.farfetch.farfetchshop,62.0
5593,2022-05-14,adidas,com.mobfiq.offpremium,76.0
5594,2022-05-14,adidas,com.privalia.br,101.0
5595,2022-05-14,calvin klein jeans,amaro.amaroandroid,8.0
5596,2022-05-14,calvin klein jeans,br.com.dafiti,2.0
5597,2022-05-14,calvin klein jeans,br.com.zattini,5.0
5598,2022-05-14,calvin klein jeans,com.farfetch.farfetchshop,10.0
5599,2022-05-14,calvin klein jeans,com.mobfiq.offpremium,36.0
5600,2022-05-14,calvin klein jeans,com.privalia.br,3.0
5601,2022-05-14,capodarte,amaro.amaroandroid,29.0
5602,2022-05-14,capodarte,br.com.dafiti,4.0
5603,2022-05-14,capodarte,br.com.zattini,9.0
5604,2022-05-14,capodarte,com.farfetch.farfetchshop,
5605,2022-05-14,capodarte,com.mobfiq.offpremium,77.0
5606,2022-05-14,capodarte,com.privalia.br,11.0
5607,2022-05-14,compras online,amaro.amaroandroid,83.0
5608,2022-05-14,compras online,br.com.dafiti,28.0
5609,2022-05-14,compras online,br.com.zattini,20.0
5610,2022-05-14,compras online,com.privalia.br,35.0
5611,2022-05-14,cravo e canela,amaro.amaroandroid,58.0
5612,2022-05-14,cravo e canela,br.com.dafiti,2.0
5613,2022-05-14,cravo e canela,br.com.zattini,7.0
5614,2022-05-14,cravo e canela,com.mobfiq.offpremium,
5615,2022-05-14,cravo e canela,com.privalia.br,
5616,2022-05-14,lacoste,amaro.amaroandroid,28.0
5617,2022-05-14,lacoste,br.com.dafiti,6.0
5618,2022-05-14,lacoste,br.com.zattini,10.0
5619,2022-05-14,lacoste,com.farfetch.farfetchshop,19.0
5620,2022-05-14,lacoste,com.mobfiq.offpremium,55.0
5621,2022-05-14,lacoste,com.privalia.br,7.0
5622,2022-05-14,morena rosa,amaro.amaroandroid,7.0
5623,2022-05-14,morena rosa,br.com.dafiti,5.0
5624,2022-05-14,morena rosa,br.com.zattini,4.0
5625,2022-05-14,morena rosa,com.farfetch.farfetchshop,43.0
5626,2022-05-14,morena rosa,com.mobfiq.offpremium,42.0
5627,2022-05-14,morena rosa,com.privalia.br,2.0
5628,2022-05-14,outlet,amaro.amaroandroid,30.0
5629,2022-05-14,outlet,br.com.dafiti,5.0
5630,2022-05-14,outlet,br.com.zattini,9.0
5631,2022-05-14,outlet,com.farfetch.farfetchshop,43.0
5632,2022-05-14,outlet,com.mobfiq.offpremium,11.0
5633,2022-05-14,outlet,com.privalia.br,2.0
5634,2022-05-14,outlet adidas,amaro.amaroandroid,42.0
5635,2022-05-14,outlet adidas,br.com.dafiti,9.0
5636,2022-05-14,outlet adidas,br.com.zattini,13.0
5637,2022-05-14,outlet adidas,com.farfetch.farfetchshop,33.0
5638,2022-05-14,outlet adidas,com.mobfiq.offpremium,20.0
5639,2022-05-14,outlet adidas,com.privalia.br,2.0
5640,2022-05-14,outlet bastille,amaro.amaroandroid,29.0
5641,2022-05-14,outlet bastille,br.com.dafiti,10.0
5642,2022-05-14,outlet bastille,br.com.zattini,11.0
5643,2022-05-14,outlet bastille,com.farfetch.farfetchshop,
5644,2022-05-14,outlet bastille,com.mobfiq.offpremium,6.0
5645,2022-05-14,outlet bastille,com.privalia.br,4.0
5646,2022-05-14,outlet beyoung,amaro.amaroandroid,21.0
5647,2022-05-14,outlet beyoung,br.com.dafiti,9.0
5648,2022-05-14,outlet beyoung,br.com.zattini,16.0
5649,2022-05-14,outlet beyoung,com.farfetch.farfetchshop,56.0
5650,2022-05-14,outlet beyoung,com.mobfiq.offpremium,10.0
5651,2022-05-14,outlet beyoung,com.privalia.br,2.0
5652,2022-05-14,outlet calvin klein jeans,amaro.amaroandroid,16.0
5653,2022-05-14,outlet calvin klein jeans,br.com.dafiti,3.0
5654,2022-05-14,outlet calvin klein jeans,br.com.zattini,7.0
5655,2022-05-14,outlet calvin klein jeans,com.farfetch.farfetchshop,24.0
5656,2022-05-14,outlet calvin klein jeans,com.mobfiq.offpremium,26.0
5657,2022-05-14,outlet calvin klein jeans,com.privalia.br,1.0
5658,2022-05-14,outlet capodarte,amaro.amaroandroid,56.0
5659,2022-05-14,outlet capodarte,br.com.dafiti,4.0
5660,2022-05-14,outlet capodarte,br.com.zattini,7.0
5661,2022-05-14,outlet capodarte,com.farfetch.farfetchshop,51.0
5662,2022-05-14,outlet capodarte,com.mobfiq.offpremium,47.0
5663,2022-05-14,outlet capodarte,com.privalia.br,2.0
5664,2022-05-14,outlet cardigans,amaro.amaroandroid,25.0
5665,2022-05-14,outlet cardigans,br.com.dafiti,11.0
5666,2022-05-14,outlet cardigans,br.com.zattini,7.0
5667,2022-05-14,outlet cardigans,com.mobfiq.offpremium,9.0
5668,2022-05-14,outlet cardigans,com.privalia.br,2.0
5669,2022-05-14,outlet coca-cola,amaro.amaroandroid,77.0
5670,2022-05-14,outlet coca-cola,br.com.dafiti,22.0
5671,2022-05-14,outlet coca-cola,br.com.zattini,24.0
5672,2022-05-14,outlet coca-cola,com.mobfiq.offpremium,38.0
5673,2022-05-14,outlet coca-cola,com.privalia.br,11.0
5674,2022-05-14,outlet cravo e canela,amaro.amaroandroid,57.0
5675,2022-05-14,outlet cravo e canela,br.com.dafiti,3.0
5676,2022-05-14,outlet cravo e canela,br.com.zattini,4.0
5677,2022-05-14,outlet cravo e canela,com.farfetch.farfetchshop,54.0
5678,2022-05-14,outlet cravo e canela,com.mobfiq.offpremium,43.0
5679,2022-05-14,outlet cravo e canela,com.privalia.br,2.0
5680,2022-05-14,outlet de marcas,amaro.amaroandroid,26.0
5681,2022-05-14,outlet de marcas,br.com.dafiti,6.0
5682,2022-05-14,outlet de marcas,br.com.zattini,8.0
5683,2022-05-14,outlet de marcas,com.farfetch.farfetchshop,30.0
5684,2022-05-14,outlet de marcas,com.mobfiq.offpremium,3.0
5685,2022-05-14,outlet de marcas,com.privalia.br,1.0
5686,2022-05-14,outlet de moda,amaro.amaroandroid,17.0
5687,2022-05-14,outlet de moda,br.com.dafiti,4.0
5688,2022-05-14,outlet de moda,br.com.zattini,8.0
5689,2022-05-14,outlet de moda,com.farfetch.farfetchshop,32.0
5690,2022-05-14,outlet de moda,com.mobfiq.offpremium,3.0
5691,2022-05-14,outlet de moda,com.privalia.br,2.0
5692,2022-05-14,outlet e-girl roupas,amaro.amaroandroid,15.0
5693,2022-05-14,outlet e-girl roupas,br.com.dafiti,5.0
5694,2022-05-14,outlet e-girl roupas,br.com.zattini,4.0
5695,2022-05-14,outlet e-girl roupas,com.farfetch.farfetchshop,45.0
5696,2022-05-14,outlet e-girl roupas,com.mobfiq.offpremium,14.0
5697,2022-05-14,outlet e-girl roupas,com.privalia.br,2.0
5698,2022-05-14,outlet fellipe krein,amaro.amaroandroid,31.0
5699,2022-05-14,outlet fellipe krein,br.com.dafiti,7.0
5700,2022-05-14,outlet fellipe krein,br.com.zattini,4.0
5701,2022-05-14,outlet fellipe krein,com.farfetch.farfetchshop,53.0
5702,2022-05-14,outlet fellipe krein,com.mobfiq.offpremium,3.0
5703,2022-05-14,outlet fellipe krein,com.privalia.br,1.0
5704,2022-05-14,outlet fila,amaro.amaroandroid,43.0
5705,2022-05-14,outlet fila,br.com.dafiti,5.0
5706,2022-05-14,outlet fila,br.com.zattini,10.0
5707,2022-05-14,outlet fila,com.farfetch.farfetchshop,57.0
5708,2022-05-14,outlet fila,com.mobfiq.offpremium,23.0
5709,2022-05-14,outlet fila,com.privalia.br,3.0
5710,2022-05-14,outlet forum,amaro.amaroandroid,21.0
5711,2022-05-14,outlet forum,br.com.dafiti,6.0
5712,2022-05-14,outlet forum,br.com.zattini,4.0
5713,2022-05-14,outlet forum,com.farfetch.farfetchshop,32.0
5714,2022-05-14,outlet forum,com.mobfiq.offpremium,9.0
5715,2022-05-14,outlet forum,com.privalia.br,1.0
5716,2022-05-14,outlet granado,amaro.amaroandroid,26.0
5717,2022-05-14,outlet granado,br.com.dafiti,
5718,2022-05-14,outlet granado,br.com.zattini,22.0
5719,2022-05-14,outlet granado,com.farfetch.farfetchshop,52.0
5720,2022-05-14,outlet granado,com.mobfiq.offpremium,11.0
5721,2022-05-14,outlet granado,com.privalia.br,2.0
5722,2022-05-14,outlet hugo boss,amaro.amaroandroid,24.0
5723,2022-05-14,outlet hugo boss,br.com.dafiti,10.0
5724,2022-05-14,outlet hugo boss,br.com.zattini,11.0
5725,2022-05-14,outlet hugo boss,com.farfetch.farfetchshop,19.0
5726,2022-05-14,outlet hugo boss,com.mobfiq.offpremium,9.0
5727,2022-05-14,outlet hugo boss,com.privalia.br,3.0
5728,2022-05-14,outlet intuição,amaro.amaroandroid,8.0
5729,2022-05-14,outlet intuição,br.com.dafiti,
5730,2022-05-14,outlet intuição,br.com.zattini,5.0
5731,2022-05-14,outlet intuição,com.farfetch.farfetchshop,
5732,2022-05-14,outlet intuição,com.mobfiq.offpremium,12.0
5733,2022-05-14,outlet intuição,com.privalia.br,1.0
5734,2022-05-14,outlet javali,amaro.amaroandroid,
5735,2022-05-14,outlet javali,br.com.dafiti,
5736,2022-05-14,outlet javali,br.com.zattini,
5737,2022-05-14,outlet javali,com.farfetch.farfetchshop,
5738,2022-05-14,outlet javali,com.mobfiq.offpremium,
5739,2022-05-14,outlet javali,com.privalia.br,
5740,2022-05-14,outlet lacoste,amaro.amaroandroid,34.0
5741,2022-05-14,outlet lacoste,br.com.dafiti,7.0
5742,2022-05-14,outlet lacoste,br.com.zattini,15.0
5743,2022-05-14,outlet lacoste,com.farfetch.farfetchshop,36.0
5744,2022-05-14,outlet lacoste,com.mobfiq.offpremium,22.0
5745,2022-05-14,outlet lacoste,com.privalia.br,3.0
5746,2022-05-14,outlet michael kors,amaro.amaroandroid,18.0
5747,2022-05-14,outlet michael kors,br.com.dafiti,
5748,2022-05-14,outlet michael kors,br.com.zattini,12.0
5749,2022-05-14,outlet michael kors,com.farfetch.farfetchshop,13.0
5750,2022-05-14,outlet michael kors,com.mobfiq.offpremium,5.0
5751,2022-05-14,outlet michael kors,com.privalia.br,7.0
5752,2022-05-14,outlet morena rosa,amaro.amaroandroid,16.0
5753,2022-05-14,outlet morena rosa,br.com.dafiti,8.0
5754,2022-05-14,outlet morena rosa,br.com.zattini,3.0
5755,2022-05-14,outlet morena rosa,com.farfetch.farfetchshop,36.0
5756,2022-05-14,outlet morena rosa,com.mobfiq.offpremium,4.0
5757,2022-05-14,outlet morena rosa,com.privalia.br,1.0
5758,2022-05-14,outlet mr kitsch,amaro.amaroandroid,25.0
5759,2022-05-14,outlet mr kitsch,br.com.dafiti,3.0
5760,2022-05-14,outlet mr kitsch,br.com.zattini,6.0
5761,2022-05-14,outlet mr kitsch,com.farfetch.farfetchshop,38.0
5762,2022-05-14,outlet mr kitsch,com.mobfiq.offpremium,30.0
5763,2022-05-14,outlet mr kitsch,com.privalia.br,1.0
5764,2022-05-14,outlet nike,amaro.amaroandroid,32.0
5765,2022-05-14,outlet nike,br.com.dafiti,9.0
5766,2022-05-14,outlet nike,br.com.zattini,12.0
5767,2022-05-14,outlet nike,com.farfetch.farfetchshop,40.0
5768,2022-05-14,outlet nike,com.mobfiq.offpremium,38.0
5769,2022-05-14,outlet nike,com.privalia.br,5.0
5770,2022-05-14,outlet perlatto,amaro.amaroandroid,54.0
5771,2022-05-14,outlet perlatto,br.com.dafiti,2.0
5772,2022-05-14,outlet perlatto,br.com.zattini,5.0
5773,2022-05-14,outlet perlatto,com.farfetch.farfetchshop,50.0
5774,2022-05-14,outlet perlatto,com.mobfiq.offpremium,24.0
5775,2022-05-14,outlet perlatto,com.privalia.br,1.0
5776,2022-05-14,outlet premium,amaro.amaroandroid,42.0
5777,2022-05-14,outlet premium,br.com.dafiti,12.0
5778,2022-05-14,outlet premium,br.com.zattini,11.0
5779,2022-05-14,outlet premium,com.farfetch.farfetchshop,25.0
5780,2022-05-14,outlet premium,com.mobfiq.offpremium,3.0
5781,2022-05-14,outlet premium,com.privalia.br,6.0
5782,2022-05-14,outlet samsonite,amaro.amaroandroid,
5783,2022-05-14,outlet samsonite,br.com.dafiti,
5784,2022-05-14,outlet samsonite,br.com.zattini,
5785,2022-05-14,outlet samsonite,com.farfetch.farfetchshop,27.0
5786,2022-05-14,outlet samsonite,com.mobfiq.offpremium,10.0
5787,2022-05-14,outlet samsonite,com.privalia.br,2.0
5788,2022-05-14,outlet tracta,amaro.amaroandroid,19.0
5789,2022-05-14,outlet tracta,br.com.dafiti,
5790,2022-05-14,outlet tracta,br.com.zattini,16.0
5791,2022-05-14,outlet tracta,com.mobfiq.offpremium,8.0
5792,2022-05-14,outlet tracta,com.privalia.br,2.0
5793,2022-05-14,outlet triton,amaro.amaroandroid,34.0
5794,2022-05-14,outlet triton,br.com.dafiti,5.0
5795,2022-05-14,outlet triton,br.com.zattini,12.0
5796,2022-05-14,outlet triton,com.farfetch.farfetchshop,35.0
5797,2022-05-14,outlet triton,com.mobfiq.offpremium,8.0
5798,2022-05-14,outlet triton,com.privalia.br,1.0
5799,2022-05-14,outlet umbro,amaro.amaroandroid,50.0
5800,2022-05-14,outlet umbro,br.com.dafiti,8.0
5801,2022-05-14,outlet umbro,br.com.zattini,11.0
5802,2022-05-14,outlet umbro,com.farfetch.farfetchshop,37.0
5803,2022-05-14,outlet umbro,com.mobfiq.offpremium,22.0
5804,2022-05-14,outlet umbro,com.privalia.br,4.0
5805,2022-05-14,outlet west coast,br.com.dafiti,21.0
5806,2022-05-14,outlet west coast,com.farfetch.farfetchshop,10.0
5807,2022-05-14,outlet west coast,com.privalia.br,2.0
5808,2022-05-14,outlet wrangler,amaro.amaroandroid,25.0
5809,2022-05-14,outlet wrangler,br.com.dafiti,
5810,2022-05-14,outlet wrangler,br.com.zattini,14.0
5811,2022-05-14,outlet wrangler,com.farfetch.farfetchshop,22.0
5812,2022-05-14,outlet wrangler,com.mobfiq.offpremium,16.0
5813,2022-05-14,outlet wrangler,com.privalia.br,2.0
5814,2022-05-14,privalia,amaro.amaroandroid,13.0
5815,2022-05-14,privalia,br.com.dafiti,4.0
5816,2022-05-14,privalia,br.com.zattini,3.0
5817,2022-05-14,privalia,com.farfetch.farfetchshop,36.0
5818,2022-05-14,privalia,com.mobfiq.offpremium,14.0
5819,2022-05-14,privalia,com.privalia.br,1.0
5820,2022-05-14,privalia br,amaro.amaroandroid,15.0
5821,2022-05-14,privalia br,br.com.dafiti,3.0
5822,2022-05-14,privalia br,br.com.zattini,4.0
5823,2022-05-14,privalia br,com.farfetch.farfetchshop,
5824,2022-05-14,privalia br,com.mobfiq.offpremium,18.0
5825,2022-05-14,privalia br,com.privalia.br,1.0
5826,2022-05-14,roupas de marca,amaro.amaroandroid,9.0
5827,2022-05-14,roupas de marca,br.com.dafiti,2.0
5828,2022-05-14,roupas de marca,br.com.zattini,1.0
5829,2022-05-14,roupas de marca,com.farfetch.farfetchshop,12.0
5830,2022-05-14,roupas de marca,com.mobfiq.offpremium,41.0
5831,2022-05-14,roupas de marca,com.privalia.br,4.0
5832,2022-05-13,adidas,amaro.amaroandroid,51.0
5833,2022-05-13,adidas,br.com.dafiti,12.0
5834,2022-05-13,adidas,br.com.zattini,104.0
5835,2022-05-13,adidas,com.farfetch.farfetchshop,61.0
5836,2022-05-13,adidas,com.mobfiq.offpremium,59.0
5837,2022-05-13,adidas,com.privalia.br,73.0
5838,2022-05-13,calvin klein jeans,amaro.amaroandroid,9.0
5839,2022-05-13,calvin klein jeans,br.com.dafiti,2.0
5840,2022-05-13,calvin klein jeans,br.com.zattini,6.0
5841,2022-05-13,calvin klein jeans,com.farfetch.farfetchshop,30.0
5842,2022-05-13,calvin klein jeans,com.mobfiq.offpremium,31.0
5843,2022-05-13,calvin klein jeans,com.privalia.br,3.0
5844,2022-05-13,capodarte,amaro.amaroandroid,37.0
5845,2022-05-13,capodarte,br.com.dafiti,4.0
5846,2022-05-13,capodarte,br.com.zattini,9.0
5847,2022-05-13,capodarte,com.farfetch.farfetchshop,
5848,2022-05-13,capodarte,com.mobfiq.offpremium,69.0
5849,2022-05-13,capodarte,com.privalia.br,10.0
5850,2022-05-13,compras online,amaro.amaroandroid,79.0
5851,2022-05-13,compras online,br.com.dafiti,32.0
5852,2022-05-13,compras online,br.com.zattini,24.0
5853,2022-05-13,compras online,com.privalia.br,31.0
5854,2022-05-13,cravo e canela,amaro.amaroandroid,
5855,2022-05-13,cravo e canela,br.com.dafiti,2.0
5856,2022-05-13,cravo e canela,br.com.zattini,8.0
5857,2022-05-13,cravo e canela,com.mobfiq.offpremium,93.0
5858,2022-05-13,cravo e canela,com.privalia.br,12.0
5859,2022-05-13,lacoste,amaro.amaroandroid,27.0
5860,2022-05-13,lacoste,br.com.dafiti,5.0
5861,2022-05-13,lacoste,br.com.zattini,8.0
5862,2022-05-13,lacoste,com.farfetch.farfetchshop,20.0
5863,2022-05-13,lacoste,com.mobfiq.offpremium,61.0
5864,2022-05-13,lacoste,com.privalia.br,9.0
5865,2022-05-13,morena rosa,amaro.amaroandroid,7.0
5866,2022-05-13,morena rosa,br.com.dafiti,5.0
5867,2022-05-13,morena rosa,br.com.zattini,4.0
5868,2022-05-13,morena rosa,com.farfetch.farfetchshop,44.0
5869,2022-05-13,morena rosa,com.mobfiq.offpremium,38.0
5870,2022-05-13,morena rosa,com.privalia.br,2.0
5871,2022-05-13,outlet,amaro.amaroandroid,28.0
5872,2022-05-13,outlet,br.com.dafiti,6.0
5873,2022-05-13,outlet,br.com.zattini,8.0
5874,2022-05-13,outlet,com.farfetch.farfetchshop,53.0
5875,2022-05-13,outlet,com.mobfiq.offpremium,9.0
5876,2022-05-13,outlet,com.privalia.br,1.0
5877,2022-05-13,outlet adidas,amaro.amaroandroid,49.0
5878,2022-05-13,outlet adidas,br.com.dafiti,6.0
5879,2022-05-13,outlet adidas,br.com.zattini,12.0
5880,2022-05-13,outlet adidas,com.farfetch.farfetchshop,50.0
5881,2022-05-13,outlet adidas,com.mobfiq.offpremium,31.0
5882,2022-05-13,outlet adidas,com.privalia.br,2.0
5883,2022-05-13,outlet bastille,amaro.amaroandroid,34.0
5884,2022-05-13,outlet bastille,br.com.dafiti,8.0
5885,2022-05-13,outlet bastille,br.com.zattini,12.0
5886,2022-05-13,outlet bastille,com.farfetch.farfetchshop,
5887,2022-05-13,outlet bastille,com.mobfiq.offpremium,9.0
5888,2022-05-13,outlet bastille,com.privalia.br,3.0
5889,2022-05-13,outlet beyoung,amaro.amaroandroid,28.0
5890,2022-05-13,outlet beyoung,br.com.dafiti,17.0
5891,2022-05-13,outlet beyoung,br.com.zattini,14.0
5892,2022-05-13,outlet beyoung,com.farfetch.farfetchshop,110.0
5893,2022-05-13,outlet beyoung,com.mobfiq.offpremium,4.0
5894,2022-05-13,outlet beyoung,com.privalia.br,1.0
5895,2022-05-13,outlet calvin klein jeans,amaro.amaroandroid,24.0
5896,2022-05-13,outlet calvin klein jeans,br.com.dafiti,3.0
5897,2022-05-13,outlet calvin klein jeans,br.com.zattini,6.0
5898,2022-05-13,outlet calvin klein jeans,com.farfetch.farfetchshop,32.0
5899,2022-05-13,outlet calvin klein jeans,com.mobfiq.offpremium,37.0
5900,2022-05-13,outlet calvin klein jeans,com.privalia.br,2.0
5901,2022-05-13,outlet capodarte,amaro.amaroandroid,56.0
5902,2022-05-13,outlet capodarte,br.com.dafiti,4.0
5903,2022-05-13,outlet capodarte,br.com.zattini,8.0
5904,2022-05-13,outlet capodarte,com.farfetch.farfetchshop,57.0
5905,2022-05-13,outlet capodarte,com.mobfiq.offpremium,49.0
5906,2022-05-13,outlet capodarte,com.privalia.br,2.0
5907,2022-05-13,outlet cardigans,amaro.amaroandroid,23.0
5908,2022-05-13,outlet cardigans,br.com.dafiti,12.0
5909,2022-05-13,outlet cardigans,br.com.zattini,6.0
